1322215198.9984363;R;50829
1322215198.10445296;R;50827
1322215198.10896123;R;50825
1322215198.11342559;R;50823
1322215198.11784122;R;50821
1322215198.12220754;R;50819
1322215198.12647280;R;50817
1322215198.13080964;R;50816
1322215198.13511039;R;50815
1322215198.13946528;R;50813
1322215198.14385806;R;50811
1322215198.14824061;R;50809
1322215198.15265445;R;50807
1322215198.15705745;R;50805
1322215198.16153505;R;50802
1322215198.16155790;R;50803
1322215198.16938226;R;50800
1322215198.17358437;R;50798
1322215198.17793444;R;50796
1322215198.18227248;R;50794
1322215198.18656902;R;50792
1322215198.19088481;R;50790
1322215198.19523007;R;50788
1322215198.19945744;R;50786
1322215198.20445654;R;50784
1322215198.20896722;R;50782
1322215198.21336421;R;50780
1322215198.21772451;R;50778
1322215198.22212812;R;50776
1322215198.22654616;R;50774
1322215198.23097142;R;50772
1322215198.23539669;R;50770
1322215198.23983037;R;50768
1322215198.24422856;R;50766
1322215198.24860089;R;50764
1322215198.25253292;R;50762
1322215198.25685052;R;50760
1322215198.26101894;R;50758
1322215198.26529442;R;50756
1322215198.26963908;R;50754
1322215198.27415156;R;50752
1322215198.27894555;R;50750
1322215198.28324570;R;50748
1322215198.28755607;R;50746
1322215198.29192840;R;50744
1322215198.29629472;R;50742
1322215198.30060930;R;50740
1322215198.30533291;R;50738
1322215198.30975396;R;50736
1322215198.31410584;R;50733
1322215198.31412930;R;50734
1322215198.32174193;R;50731
1322215198.32603787;R;50729
1322215198.33037531;R;50727
1322215198.33474945;R;50725
1322215198.33902734;R;50723
1322215198.34333411;R;50721
1322215198.34753020;R;50719
1322215198.35181952;R;50717
1322215198.35611546;R;50715
1322215198.36052448;R;50713
1322215198.36475846;R;50711
1322215198.36906583;R;50709
1322215198.37343756;R;50707
1322215198.37776297;R;50705
1322215198.38211846;R;50703
1322215198.38654312;R;50701
1322215198.39095214;R;50699
1322215198.39539485;R;50697
1322215198.39979906;R;50695
1322215198.40477530;R;50693
1322215198.40939485;R;50691
1322215198.41379184;R;50689
1322215198.41791876;R;50688
1322215198.42189049;R;50687
1322215198.42583635;R;50685
1322215198.42978823;R;50683
1322215198.43416116;R;50681
1322215198.43860387;R;50679
1322215198.44295274;R;50677
1322215198.44719153;R;50675
1322215198.45154041;R;50673
1322215198.45589650;R;50671
1322215198.46023935;R;50669
1322215198.46456176;R;50667
1322215198.46882822;R;50664
1322215198.47305078;R;50665
1322215198.47731002;R;50662
1322215198.48160476;R;50660
1322215198.48590611;R;50658
1322215198.49009979;R;50656
1322215198.49504716;R;50654
1322215198.49960175;R;50652
1322215198.50469529;R;50650
1322215198.50925288;R;50648
1322215198.51359995;R;50646
1322215198.51784536;R;50644
1322215198.52230551;R;50642
1322215198.52659303;R;50640
1322215198.53152235;R;50638
1322215198.53620686;R;50636
1322215198.54071633;R;50634
1322215198.54517889;R;50632
1322215198.54953378;R;50630
1322215198.55392776;R;50628
1322215198.55832535;R;50626
1322215198.56268746;R;50624
1322215198.56757046;R;50622
1322215198.57190129;R;50620
1322215198.57616715;R;50618
1322215198.58053587;R;50616
1322215198.58452625;R;50614
1322215198.58837407;R;50612
1322215198.59233316;R;50610
1322215198.59627361;R;50608
1322215198.60063692;R;50606
1322215198.60526670;R;50604
1322215198.60972204;R;50602
1322215198.61414008;R;50600
1322215198.61855272;R;50598
1322215198.62296114;R;50595
1322215198.62710550;R;50596
1322215198.63132504;R;50593
1322215198.63558008;R;50591
1322215198.63986940;R;50589
1322215198.64409496;R;50587
1322215198.64827361;R;50585
1322215198.65259602;R;50583
1322215198.65691541;R;50581
1322215198.66122098;R;50579
1322215198.66552594;R;50577
1322215198.66975812;R;50575
1322215198.67403060;R;50573
1322215198.67834699;R;50571
1322215198.68257195;R;50569
1322215198.68690518;R;50567
1322215198.69123480;R;50565
1322215198.69558728;R;50563
1322215198.69992593;R;50561
1322215198.70451240;R;50560
1322215198.70896714;R;50559
1322215198.71327029;R;50557
1322215198.71747240;R;50555
1322215198.72184954;R;50553
1322215198.72621826;R;50551
1322215198.73056352;R;50549
1322215198.73490638;R;50547
1322215198.73928833;R;50545
1322215198.74360352;R;50543
1322215198.74797525;R;50541
1322215198.75229585;R;50539
1322215198.75634337;R;50537
1322215198.76027239;R;50535
1322215198.76442697;R;50533
1322215198.76887630;R;50531
1322215198.77312652;R;50529
1322215198.77757223;R;50526
1322215198.78169073;R;50527
1322215198.78617794;R;50524
1322215198.79045403;R;50522
1322215198.79475839;R;50520
1322215198.79909283;R;50518
1322215198.80410998;R;50516
1322215198.80856772;R;50514
1322215198.81297855;R;50512
1322215198.81733464;R;50510
1322215198.82154576;R;50508
1322215198.82580862;R;50506
1322215198.83017494;R;50504
1322215198.83451478;R;50502
1322215198.83888832;R;50500
1322215198.84323478;R;50498
1322215198.84754816;R;50496
1322215198.85231568;R;50494
1322215198.85668440;R;50492
1322215198.86102184;R;50490
1322215198.86534184;R;50488
1322215198.86966244;R;50486
1322215198.87400530;R;50484
1322215198.87840229;R;50482
1322215198.88277643;R;50480
1322215198.88714033;R;50478
1322215198.89157943;R;50476
1322215198.89595838;R;50474
1322215198.90035056;R;50472
1322215198.90571718;R;50470
1322215198.91027598;R;50468
1322215198.91465974;R;50466
1322215198.91878665;R;50464
1322215198.92275176;R;50462
1322215198.92669703;R;50460
1322215198.93078905;R;50457
1322215198.93492740;R;50458
1322215198.93918424;R;50455
1322215198.94355717;R;50453
1322215198.94790183;R;50451
1322215198.95221281;R;50449
1322215198.95660198;R;50447
1322215198.96101341;R;50445
1322215198.96531717;R;50443
1322215198.96959265;R;50441
1322215198.97386092;R;50439
1322215198.97814423;R;50437
1322215198.98241130;R;50435
1322215198.98676197;R;50433
1322215198.99107956;R;50432
1322215198.99535445;R;50431
1322215198.99975445;R;50429
1322215198.100472829;R;50427
1322215198.100929310;R;50425
1322215198.101368408;R;50423
1322215198.101822303;R;50421
1322215198.102264648;R;50419
1322215198.102697069;R;50417
1322215198.103139235;R;50415
1322215198.103583385;R;50413
1322215198.104022061;R;50411
1322215198.104464287;R;50409
1322215198.104900076;R;50407
1322215198.105341700;R;50405
1322215198.105785069;R;50403
1322215198.106228076;R;50401
1322215198.106663504;R;50399
1322215198.107097730;R;50397
1322215198.107542181;R;50395
1322215198.107979534;R;50393
1322215198.108393609;R;50390
1322215198.108396135;R;50391
1322215198.109094301;R;50388
1322215198.109478301;R;50386
1322215198.109884616;R;50384
1322215198.110309759;R;50382
1322215198.110754151;R;50380
1322215198.111138993;R;50378
1322215198.111509579;R;50376
1322215198.111872166;R;50374
1322215198.112236196;R;50372
1322215198.112606120;R;50370
1322215198.112976286;R;50368
1322215198.113400225;R;50366
1322215198.113762872;R;50364
1322215198.114127684;R;50362
1322215198.114487323;R;50360
1322215198.114844616;R;50358
1322215198.115211653;R;50356
1322215198.115576345;R;50354
1322215198.115936044;R;50352
1322215198.116300074;R;50350
1322215198.116664766;R;50348
1322215198.117033488;R;50346
1322215198.117401488;R;50344
1322215198.117764555;R;50342
1322215198.118133999;R;50340
1322215198.118501096;R;50338
1322215198.118873066;R;50336
1322215198.123509577;R;50334
1322215198.124051772;R;50332
1322215198.124532073;R;50330
1322215198.124984584;R;50328
1322215198.125406659;R;50326
1322215198.125828193;R;50324
1322215198.126242028;R;50321
1322215198.126244253;R;50322
1322215198.127352463;R;50319
1322215198.127829155;R;50317
1322215198.128330147;R;50315
1322215198.128815079;R;50313
1322215198.129284312;R;50311
1322215198.129739711;R;50309
1322215198.130189575;R;50307
1322215198.130677155;R;50305
1322215198.131138148;R;50304
1322215198.131596493;R;50303
1322215198.132052553;R;50301
1322215198.132498147;R;50299
1322215198.132947109;R;50297
1322215198.133406177;R;50295
1322215198.133867049;R;50293
1322215198.134313786;R;50291
1322215198.134768703;R;50289
1322215198.135223199;R;50287
1322215198.135690808;R;50285
1322215198.136150658;R;50283
1322215198.136603409;R;50281
1322215198.137058447;R;50279
1322215198.137513003;R;50277
1322215198.137964853;R;50275
1322215198.138431679;R;50273
1322215198.138880822;R;50271
1322215198.139350175;R;50269
1322215198.139806657;R;50267
1322215198.140268371;R;50265
1322215198.140762868;R;50263
1322215198.141229935;R;50261
1322215198.141683409;R;50259
1322215198.142099108;R;50257
1322215198.142512160;R;50255
1322215198.142931950;R;50252
1322215198.142934536;R;50253
1322215198.143742716;R;50250
1322215198.144201964;R;50248
1322215198.144657122;R;50246
1322215198.145101393;R;50244
1322215198.145547648;R;50242
1322215198.145995227;R;50240
1322215198.146535618;R;50238
1322215198.147005272;R;50236
1322215198.147455557;R;50234
1322215198.147906805;R;50232
1322215198.148354986;R;50230
1322215198.148801783;R;50228
1322215198.149244128;R;50226
1322215198.149689542;R;50224
1322215198.150136399;R;50222
1322215198.150647257;R;50220
1322215198.151104881;R;50218
1322215198.151556069;R;50216
1322215198.152002865;R;50214
1322215198.152460850;R;50212
1322215198.152905843;R;50210
1322215198.153363406;R;50208
1322215198.153812429;R;50206
1322215198.154276369;R;50204
1322215198.154732489;R;50202
1322215198.155184579;R;50200
1322215198.155657541;R;50198
1322215198.156122684;R;50196
1322215198.156578142;R;50194
1322215198.157044368;R;50192
1322215198.157497841;R;50190
1322215198.157959736;R;50188
1322215198.158394804;R;50186
1322215198.158941871;R;50183
1322215198.158944758;R;50184
1322215198.159715525;R;50181
1322215198.160178863;R;50179
1322215198.160655315;R;50177
1322215198.161113781;R;50176
1322215198.161567916;R;50114
1322215198.161571104;R;50115
1322215198.162385961;R;50112
1322215198.168660426;R;50114
1322215198.168665719;R;50115
1322215198.169833538;R;79893
1322215198.170325628;R;79894
1322215198.170328455;R;79895
1322215198.171656035;R;79896
1322215198.171659042;R;79897
1322215198.172823614;R;79898
1322215198.172828365;R;79899
1322215198.173956666;R;79900
1322215198.173960034;R;79901
1322215198.175059823;R;79902
1322215198.175063192;R;79903
1322215198.176109868;R;79904
1322215198.176112816;R;79905
1322215198.177256154;R;79906
1322215198.177259883;R;79907
1322215198.178380123;R;79908
1322215198.178383853;R;79909
1322215198.179502770;R;79910
1322215198.179506198;R;79911
1322215198.180701206;R;79912
1322215198.180704695;R;79913
1322215198.181531823;R;79914
1322215198.181535251;R;79915
1322215198.182352514;R;79916
1322215198.182355883;R;79917
1322215198.183176454;R;79918
1322215198.183180424;R;79919
1322215198.184003461;R;79920
1322215198.184008393;R;79921
1322215198.184813145;R;79922
1322215198.184817416;R;79923
1322215198.185614949;R;79924
1322215198.185619280;R;79925
1322215198.186412904;R;79926
1322215198.186416633;R;79927
1322215198.187237565;R;79928
1322215198.187241114;R;79929
1322215198.188045505;R;79930
1322215198.188049054;R;79931
1322215198.188855069;R;79932
1322215198.188858918;R;79933
1322215198.189687911;R;79934
1322215198.189691099;R;79935
1322215198.190764001;R;52672
1322215198.191260543;R;52673
1322215198.191968152;R;52674
1322215198.191971339;R;52675
1322215198.193014527;R;52676
1322215198.193018136;R;52677
1322215198.194144873;R;52678
1322215198.194147579;R;52679
1322215198.195284963;R;52680
1322215198.195287970;R;52681
1322215198.196419398;R;52682
1322215198.196422526;R;52683
1322215198.197571398;R;52684
1322215198.197574225;R;52685
1322215198.198676841;R;52686
1322215198.199147157;R;52687
1322215198.199150465;R;52688
1322215198.200265412;R;52689
1322215198.200269262;R;52690
1322215198.201478586;R;52691
1322215198.201481172;R;52692
1322215198.202600811;R;52693
1322215198.202604540;R;52694
1322215198.203732901;R;52695
1322215198.203735848;R;52696
1322215198.204887066;R;52697
1322215198.204890855;R;52698
1322215198.206018615;R;52699
1322215198.206022344;R;52700
1322215198.207161953;R;52701
1322215198.207164659;R;52702
1322215198.208284479;R;52703
1322215198.208287486;R;52704
1322215198.209328208;R;52705
1322215198.209331756;R;52706
1322215198.210535907;R;52707
1322215198.210540118;R;52708
1322215198.211719967;R;52709
1322215198.211723877;R;52710
1322215198.212857591;R;52711
1322215198.212860659;R;52712
1322215198.213998944;R;52713
1322215198.214002613;R;52714
1322215198.215124778;R;52715
1322215198.215129410;R;52716
1322215198.216274252;R;52717
1322215198.216277620;R;52718
1322215198.217408567;R;52719
1322215198.217412778;R;52720
1322215198.218526341;R;52721
1322215198.218529289;R;52722
1322215198.219644055;R;52723
1322215198.219647063;R;52724
1322215198.220798642;R;52725
1322215198.220803815;R;52726
1322215198.221941980;R;52727
1322215198.221945409;R;52728
1322215198.223084957;R;52729
1322215198.223088807;R;52730
1322215198.224209769;R;52731
1322215198.224213559;R;52732
1322215198.225307333;R;52733
1322215198.225310641;R;52734
1322215198.226335723;R;52735
1322215198.226869678;R;52608
1322215198.227618851;R;52609
1322215198.227622039;R;52610
1322215198.228761948;R;52611
1322215198.228764896;R;52612
1322215198.229917617;R;52613
1322215198.229920805;R;52614
1322215198.231149798;R;52615
1322215198.231153828;R;52616
1322215198.232242670;R;52617
1322215198.232707452;R;52618
1322215198.232710580;R;52619
1322215198.233816865;R;52620
1322215198.233820654;R;52621
1322215198.234938007;R;52622
1322215198.234941857;R;52623
1322215198.236068112;R;52624
1322215198.236071481;R;52625
1322215198.237171029;R;52626
1322215198.237174638;R;52627
1322215198.238314608;R;52628
1322215198.238318217;R;52629
1322215198.239437014;R;52630
1322215198.239440803;R;52631
1322215198.240657405;R;52632
1322215198.240661496;R;52633
1322215198.241771330;R;52634
1322215198.241774698;R;52635
1322215198.242818247;R;52636
1322215198.242821615;R;52637
1322215198.243975540;R;52638
1322215198.243978908;R;52639
1322215198.245104381;R;52640
1322215198.245108652;R;52641
1322215198.246245133;R;52642
1322215198.246248321;R;52643
1322215198.247358336;R;52644
1322215198.247362366;R;52645
1322215198.248498786;R;52646
1322215198.248502636;R;52647
1322215198.249642365;R;52648
1322215198.249646395;R;52649
1322215198.250860711;R;52650
1322215198.250864380;R;52651
1322215198.252012590;R;52652
1322215198.252016079;R;52653
1322215198.253144259;R;52654
1322215198.253148229;R;52655
1322215198.254309131;R;52656
1322215198.254312980;R;52657
1322215198.255440499;R;52658
1322215198.255443386;R;52659
1322215198.256578122;R;52660
1322215198.256581190;R;52661
1322215198.257721821;R;52662
1322215198.257725009;R;52663
1322215198.258775054;R;52664
1322215198.258778543;R;52665
1322215198.259858482;R;52666
1322215198.259862212;R;52667
1322215198.261038513;R;52668
1322215198.261042844;R;52669
1322215198.262193761;R;52670
1322215198.262196828;R;52671
1322215198.263361279;R;52544
1322215198.263810963;R;52545
1322215198.264566572;R;52546
1322215198.264571264;R;52547
1322215198.265652226;R;52548
1322215198.266113759;R;52549
1322215198.266116587;R;52550
1322215198.267230571;R;52551
1322215198.267234180;R;52552
1322215198.268512195;R;52553
1322215198.268515383;R;52554
1322215198.269646450;R;52555
1322215198.269650480;R;52556
1322215198.270850120;R;52557
1322215198.270854090;R;52558
1322215198.272001458;R;52559
1322215198.272004826;R;52560
1322215198.273114600;R;52561
1322215198.273119112;R;52562
1322215198.274217878;R;52563
1322215198.274222149;R;52564
1322215198.275287893;R;52565
1322215198.275290720;R;52566
1322215198.276348644;R;52567
1322215198.276352073;R;52568
1322215198.277464434;R;52569
1322215198.277468163;R;52570
1322215198.278602418;R;52571
1322215198.278606388;R;52572
1322215198.279729335;R;52573
1322215198.279733125;R;52574
1322215198.280905336;R;52575
1322215198.280908644;R;52576
1322215198.282030869;R;52577
1322215198.282035080;R;52578
1322215198.283156884;R;52579
1322215198.283159952;R;52580
1322215198.284299380;R;52581
1322215198.284302508;R;52582
1322215198.285419380;R;52583
1322215198.285422146;R;52584
1322215198.286554657;R;52585
1322215198.286558206;R;52586
1322215198.287691740;R;52587
1322215198.287695469;R;52588
1322215198.288821363;R;52589
1322215198.288825213;R;52590
1322215198.289977153;R;52591
1322215198.289980220;R;52592
1322215198.291142807;R;52593
1322215198.291146537;R;52594
1322215198.292244762;R;52595
1322215198.292248010;R;52596
1322215198.293325183;R;52597
1322215198.293328190;R;52598
1322215198.294476220;R;52599
1322215198.294480551;R;52600
1322215198.295599768;R;52601
1322215198.295602956;R;52602
1322215198.296744791;R;52603
1322215198.296748580;R;52604
1322215198.297870565;R;52605
1322215198.297874053;R;52606
1322215198.299007527;R;52607
1322215198.299505872;R;52480
1322215198.299944850;R;52481
1322215198.300722233;R;52482
1322215198.300725481;R;52483
1322215198.301876940;R;52484
1322215198.301879887;R;52485
1322215198.303015465;R;52486
1322215198.303018834;R;52487
1322215198.304179255;R;52488
1322215198.304182382;R;52489
1322215198.305302262;R;52490
1322215198.305305390;R;52491
1322215198.306430382;R;52492
1322215198.306434051;R;52493
1322215198.307549780;R;52494
1322215198.307553269;R;52495
1322215198.308627855;R;52496
1322215198.308631464;R;52497
1322215198.309685358;R;52498
1322215198.309688606;R;52499
1322215198.310938953;R;52500
1322215198.310942562;R;52501
1322215198.312088486;R;52502
1322215198.312091915;R;52503
1322215198.313225147;R;52504
1322215198.313228636;R;52505
1322215198.314361989;R;52506
1322215198.314365538;R;52507
1322215198.315479823;R;52508
1322215198.315483192;R;52509
1322215198.316595372;R;52510
1322215198.316598981;R;52511
1322215198.317710800;R;52512
1322215198.317713747;R;52513
1322215198.318862559;R;52514
1322215198.318866108;R;52515
1322215198.320000303;R;52516
1322215198.320003311;R;52517
1322215198.321224424;R;52518
1322215198.321228394;R;52519
1322215198.322341717;R;52520
1322215198.322345266;R;52521
1322215198.323455040;R;52522
1322215198.323459010;R;52523
1322215198.324597536;R;52524
1322215198.324602107;R;52525
1322215198.325664122;R;52526
1322215198.325667490;R;52527
1322215198.326756392;R;52528
1322215198.326760061;R;52529
1322215198.327903279;R;52530
1322215198.327907008;R;52531
1322215198.329072842;R;52532
1322215198.329077715;R;52533
1322215198.330241263;R;52534
1322215198.330245113;R;52535
1322215198.331449504;R;52536
1322215198.331453655;R;52537
1322215198.332582256;R;52538
1322215198.332585444;R;52539
1322215198.333676150;R;52540
1322215198.334147248;R;52541
1322215198.334150015;R;52542
1322215198.335254315;R;52543
1322215198.335851909;R;52416
1322215198.336535818;R;52417
1322215198.336539006;R;52418
1322215198.337649202;R;52419
1322215198.337652690;R;52420
1322215198.338775457;R;52421
1322215198.338778284;R;52422
1322215198.339884990;R;52423
1322215198.339887336;R;52424
1322215198.341119878;R;52425
1322215198.341123126;R;52426
1322215198.342206013;R;52427
1322215198.342209381;R;52428
1322215198.343289200;R;52429
1322215198.343292930;R;52430
1322215198.344417320;R;52431
1322215198.344420508;R;52432
1322215198.345547064;R;52433
1322215198.345550132;R;52434
1322215198.346680297;R;52435
1322215198.346683665;R;52436
1322215198.347792898;R;52437
1322215198.347795424;R;52438
1322215198.348917890;R;52439
1322215198.348921078;R;52440
1322215198.350037228;R;52441
1322215198.350041679;R;52442
1322215198.351225018;R;52443
1322215198.351227905;R;52444
1322215198.352344115;R;52445
1322215198.352348025;R;52446
1322215198.353467423;R;52447
1322215198.353471273;R;52448
1322215198.354591212;R;52449
1322215198.354594220;R;52450
1322215198.355713678;R;52451
1322215198.355717107;R;52452
1322215198.356868445;R;52453
1322215198.356872174;R;52454
1322215198.358005828;R;52455
1322215198.358009256;R;52456
1322215198.359048654;R;52457
1322215198.359051361;R;52458
1322215198.360137917;R;52459
1322215198.360141466;R;52460
1322215198.361350068;R;52461
1322215198.361353737;R;52462
1322215198.362468263;R;52463
1322215198.362470730;R;52464
1322215198.363606007;R;52465
1322215198.363609436;R;52466
1322215198.364735811;R;52467
1322215198.364739481;R;52468
1322215198.365846367;R;52469
1322215198.365850097;R;52470
1322215198.366940502;R;52471
1322215198.367407630;R;52472
1322215198.367411239;R;52473
1322215198.368522336;R;52474
1322215198.368525705;R;52475
1322215198.369628201;R;52476
1322215198.369631329;R;52477
1322215198.370943629;R;52478
1322215198.370947418;R;52479
1322215198.372249012;R;52352
1322215198.372707598;R;52353
1322215198.373448109;R;52354
1322215198.373451117;R;52355
1322215198.374566064;R;52356
1322215198.374569011;R;52357
1322215198.375658575;R;52358
1322215198.375661281;R;52359
1322215198.376745792;R;52360
1322215198.376749582;R;52361
1322215198.378039867;R;52362
1322215198.378043115;R;52363
1322215198.379164197;R;52364
1322215198.379168047;R;52365
1322215198.380268738;R;52366
1322215198.380272347;R;52367
1322215198.381181762;R;52368
1322215198.381185972;R;52369
1322215198.382004258;R;52370
1322215198.382007806;R;52371
1322215198.382844077;R;52372
1322215198.382847987;R;52373
1322215198.383667896;R;52374
1322215198.383671265;R;52375
1322215198.384470723;R;52376
1322215198.384474212;R;52377
1322215198.385298692;R;52378
1322215198.385302241;R;52379
1322215198.386127745;R;52380
1322215198.386131113;R;52381
1322215198.386933098;R;52382
1322215198.386936526;R;52383
1322215198.387764376;R;52384
1322215198.387767564;R;52385
1322215198.388583203;R;52386
1322215198.388586751;R;52387
1322215198.389397999;R;52388
1322215198.389400887;R;52389
1322215198.390202570;R;52390
1322215198.390205398;R;52391
1322215198.391533578;R;52392
1322215198.391537548;R;52393
1322215198.392571473;R;52394
1322215198.392574781;R;52395
1322215198.393686359;R;52396
1322215198.393689608;R;52397
1322215198.394800645;R;52398
1322215198.394804494;R;52399
1322215198.395997516;R;52400
1322215198.396001727;R;52401
1322215198.397103200;R;52402
1322215198.397575862;R;52403
1322215198.397579350;R;52404
1322215198.398703982;R;52405
1322215198.398707591;R;52406
1322215198.399829756;R;52407
1322215198.399833605;R;52408
1322215198.400982237;R;52409
1322215198.400986388;R;52410
1322215198.402122508;R;52411
1322215198.402126177;R;52412
1322215198.403252372;R;52413
1322215198.403255981;R;52414
1322215198.404377123;R;52415
1322215198.404958236;R;52288
1322215198.405652431;R;52289
1322215198.405656100;R;52290
1322215198.406781574;R;52291
1322215198.406786386;R;52292
1322215198.407902355;R;52293
1322215198.407906325;R;52294
1322215198.408969964;R;52295
1322215198.408972731;R;52296
1322215198.410053873;R;52297
1322215198.410057061;R;52298
1322215198.411221512;R;52299
1322215198.411225362;R;52300
1322215198.412362685;R;52301
1322215198.412365031;R;52302
1322215198.413497842;R;52303
1322215198.413501692;R;52304
1322215198.414631255;R;52305
1322215198.414635105;R;52306
1322215198.415757089;R;52307
1322215198.415760217;R;52308
1322215198.416886352;R;52309
1322215198.416889961;R;52310
1322215198.418065239;R;52311
1322215198.418068728;R;52312
1322215198.419193840;R;52313
1322215198.419197629;R;52314
1322215198.420337599;R;52315
1322215198.420341749;R;52316
1322215198.421598532;R;52317
1322215198.421602201;R;52318
1322215198.422746862;R;52319
1322215198.422749328;R;52320
1322215198.423875944;R;52321
1322215198.423879614;R;52322
1322215198.424999312;R;52323
1322215198.425002200;R;52324
1322215198.426050500;R;52325
1322215198.426053207;R;52326
1322215198.427176154;R;52327
1322215198.427179462;R;52328
1322215198.428307161;R;52329
1322215198.428310649;R;52330
1322215198.429452544;R;52331
1322215198.429456634;R;52332
1322215198.430620604;R;52333
1322215198.431086949;R;52334
1322215198.431089716;R;52335
1322215198.432200934;R;52336
1322215198.432205024;R;52337
1322215198.433325565;R;52338
1322215198.433328693;R;52339
1322215198.434468181;R;52340
1322215198.434472151;R;52341
1322215198.435584271;R;52342
1322215198.435588241;R;52343
1322215198.436738255;R;52344
1322215198.436741323;R;52345
1322215198.437875638;R;52346
1322215198.437879187;R;52347
1322215198.439020239;R;52348
1322215198.439023487;R;52349
1322215198.440128209;R;52350
1322215198.440131517;R;52351
1322215198.441387157;R;52224
1322215198.441842976;R;52225
1322215198.442490976;R;52226
1322215198.442494525;R;52227
1322215198.443575607;R;52228
1322215198.443578314;R;52229
1322215198.444724178;R;52230
1322215198.444727125;R;52231
1322215198.445853561;R;52232
1322215198.445857831;R;52233
1322215198.446972177;R;52234
1322215198.446976087;R;52235
1322215198.448088688;R;52236
1322215198.448091936;R;52237
1322215198.449225349;R;52238
1322215198.449228958;R;52239
1322215198.450475455;R;52240
1322215198.450477500;R;52241
1322215198.451646041;R;52242
1322215198.451649469;R;52243
1322215198.452794852;R;52244
1322215198.452798822;R;52245
1322215198.453931333;R;52246
1322215198.453934641;R;52247
1322215198.455053919;R;52248
1322215198.455058310;R;52249
1322215198.456188896;R;52250
1322215198.456192625;R;52251
1322215198.457314730;R;52252
1322215198.457318519;R;52253
1322215198.458404233;R;52255
1322215198.458857887;R;52256
1322215198.458860413;R;52257
1322215198.459890608;R;52258
1322215198.459894819;R;52259
1322215198.461125736;R;52260
1322215198.461129466;R;52261
1322215198.462258849;R;52262
1322215198.462262518;R;52263
1322215198.463364232;R;52264
1322215198.463858367;R;52265
1322215198.463860953;R;52266
1322215198.464968983;R;52267
1322215198.464972712;R;52268
1322215198.466100471;R;52269
1322215198.466103900;R;52270
1322215198.467237433;R;52271
1322215198.467240741;R;52272
1322215198.468377703;R;52273
1322215198.468381673;R;52274
1322215198.469515026;R;52275
1322215198.469518274;R;52276
1322215198.470718455;R;52277
1322215198.470722244;R;52278
1322215198.471838454;R;52279
1322215198.471841762;R;52280
1322215198.472982213;R;52281
1322215198.472985702;R;52282
1322215198.474138002;R;52283
1322215198.474141852;R;52284
1322215198.475236227;R;52285
1322215198.475238934;R;52286
1322215198.476282422;R;52287
1322215198.476863113;R;52160
1322215198.477585038;R;52161
1322215198.477588226;R;52162
1322215198.478692466;R;52163
1322215198.478695654;R;52164
1322215198.479815413;R;52165
1322215198.479818360;R;52166
1322215198.481048435;R;52167
1322215198.481051744;R;52168
1322215198.482190811;R;52169
1322215198.482194540;R;52170
1322215198.483329156;R;52171
1322215198.483332585;R;52172
1322215198.484469246;R;52173
1322215198.484472253;R;52174
1322215198.485612944;R;52175
1322215198.485616253;R;52176
1322215198.486902147;R;52177
1322215198.486905335;R;52178
1322215198.488040011;R;52179
1322215198.488042597;R;52180
1322215198.489167349;R;52181
1322215198.489170657;R;52182
1322215198.490293664;R;52183
1322215198.490297032;R;52184
1322215198.491550867;R;52185
1322215198.491555378;R;52186
1322215198.492596881;R;52187
1322215198.492600490;R;52188
1322215198.493721091;R;52189
1322215198.493725121;R;52190
1322215198.494871527;R;52191
1322215198.494874715;R;52192
1322215198.496006082;R;52193
1322215198.496010052;R;52194
1322215198.497074533;R;52195
1322215198.497544969;R;52196
1322215198.497548578;R;52197
1322215198.498661299;R;52198
1322215198.498664668;R;52199
1322215198.499798381;R;52200
1322215198.499802652;R;52201
1322215198.501000727;R;52202
1322215198.501004035;R;52203
1322215198.502142682;R;52204
1322215198.502146411;R;52205
1322215198.503281448;R;52206
1322215198.503285478;R;52207
1322215198.504399643;R;52208
1322215198.504402350;R;52209
1322215198.505524395;R;52210
1322215198.505528184;R;52211
1322215198.506640845;R;52212
1322215198.506644334;R;52213
1322215198.507768665;R;52214
1322215198.507771371;R;52215
1322215198.508849386;R;52216
1322215198.508853055;R;52217
1322215198.509920724;R;52218
1322215198.509924634;R;52219
1322215198.511159822;R;52220
1322215198.511163672;R;52221
1322215198.512295100;R;52222
1322215198.512298829;R;52223
1322215198.513474227;R;52096
1322215198.513921325;R;52097
1322215198.514649325;R;52098
1322215198.514652753;R;52099
1322215198.515805715;R;52100
1322215198.515808723;R;52101
1322215198.516939670;R;52102
1322215198.516943159;R;52103
1322215198.518084812;R;52104
1322215198.518088000;R;52105
1322215198.519207639;R;52106
1322215198.519212992;R;52107
1322215198.520448782;R;52108
1322215198.520451910;R;52109
1322215198.521621534;R;52110
1322215198.521624842;R;52111
1322215198.522761203;R;52112
1322215198.522765173;R;52113
1322215198.523882466;R;52114
1322215198.523886556;R;52115
1322215198.525008360;R;52116
1322215198.525011728;R;52117
1322215198.526077051;R;52118
1322215198.526080660;R;52119
1322215198.527190615;R;52120
1322215198.527194405;R;52121
1322215198.528313201;R;52122
1322215198.528316570;R;52123
1322215198.529450163;R;52124
1322215198.529454855;R;52125
1322215198.530617442;R;52126
1322215198.531098945;R;52127
1322215198.531101411;R;52128
1322215198.532217742;R;52129
1322215198.532221411;R;52130
1322215198.533357110;R;52131
1322215198.533361020;R;52132
1322215198.534526614;R;52133
1322215198.534531125;R;52134
